symbol,end_date,amend,period_focus,fiscal_year,doc_type,revenues,op_income,net_income,eps_basic,eps_diluted,dividend,assets,cur_assets,cur_liab,cash,equity,cash_flow_op,cash_flow_inv,cash_flow_fin
AMZN,2011-12-31,False,FY,2011,10-K,48077000000.0,862000000.0,631000000.0,1.39,1.37,0.0,25278000000.0,17490000000.0,14896000000.0,5269000000.0,7757000000.0,3903000000.0,-1930000000.0,-482000000.0
AMZN,2012-03-31,False,Q1,2012,10-Q,13185000000.0,192000000.0,130000000.0,0.29,0.28,0.0,20339000000.0,12154000000.0,10488000000.0,2288000000.0,7271000000.0,-2438000000.0,450000000.0,-1005000000.0
AMZN,2012-06-30,False,Q2,2012,10-Q,12834000000.0,107000000.0,7000000.0,0.02,0.01,0.0,21022000000.0,11793000000.0,10964000000.0,2335000000.0,7505000000.0,594000000.0,-595000000.0,67000000.0
AMZN,2012-09-30,False,Q3,2012,10-Q,13806000000.0,-28000000.0,-274000000.0,-0.6,-0.6,0.0,22834000000.0,13118000000.0,12605000000.0,2980000000.0,7553000000.0,943000000.0,-369000000.0,31000000.0
AMZN,2012-12-31,False,FY,2012,10-K,61093000000.0,676000000.0,-39000000.0,-0.09,-0.09,0.0,32555000000.0,21296000000.0,19002000000.0,8084000000.0,8192000000.0,4180000000.0,-3595000000.0,2259000000.0
AMZN,2013-03-31,False,Q1,2013,10-Q,16070000000.0,181000000.0,82000000.0,0.18,0.18,0.0,28377000000.0,16313000000.0,14332000000.0,4481000000.0,8432000000.0,-2372000000.0,-950000000.0,-157000000.0
AMZN,2013-06-30,False,Q2,2013,10-Q,15704000000.0,79000000.0,-7000000.0,-0.02,-0.02,0.0,29623000000.0,16285000000.0,14735000000.0,3704000000.0,8733000000.0,880000000.0,-1420000000.0,-209000000.0
AMZN,2013-09-30,False,Q3,2013,10-Q,17092000000.0,-25000000.0,-41000000.0,-0.09,-0.09,0.0,31861000000.0,17334000000.0,16135000000.0,3872000000.0,9087000000.0,1388000000.0,-1063000000.0,-230000000.0
AMZN,2013-12-31,False,FY,2013,10-K,74452000000.0,745000000.0,274000000.0,0.6,0.59,0.0,40159000000.0,24625000000.0,22980000000.0,8658000000.0,9746000000.0,5475000000.0,-4276000000.0,-539000000.0
AMZN,2014-03-31,False,Q1,2014,10-Q,19741000000.0,146000000.0,108000000.0,0.23,0.23,0.0,36364000000.0,19327000000.0,18357000000.0,5074000000.0,10328000000.0,-2502000000.0,-924000000.0,-175000000.0
AMZN,2014-06-30,False,Q2,2014,10-Q,19340000000.0,-15000000.0,-126000000.0,-0.27,-0.27,0.0,37898000000.0,18755000000.0,18751000000.0,5057000000.0,10602000000.0,862000000.0,-731000000.0,-189000000.0
AMZN,2014-09-30,False,Q3,2014,10-Q,20579000000.0,-544000000.0,-437000000.0,-0.95,-0.95,0.0,40419000000.0,18572000000.0,20842000000.0,5258000000.0,10336000000.0,1766000000.0,-946000000.0,-412000000.0
AMZN,2014-12-31,False,FY,2014,10-K,88988000000.0,178000000.0,-241000000.0,-0.52,-0.52,0.0,54505000000.0,31327000000.0,28089000000.0,14557000000.0,10741000000.0,6842000000.0,-5065000000.0,4432000000.0
AMZN,2015-03-31,False,Q1,2015,10-Q,22717000000.0,255000000.0,-57000000.0,-0.12,-0.12,0.0,50075000000.0,25922000000.0,23177000000.0,10237000000.0,10873000000.0,-1499000000.0,-1847000000.0,-652000000.0
AMZN,2015-06-30,False,Q2,2015,10-Q,23185000000.0,464000000.0,92000000.0,0.2,0.19,0.0,52440000000.0,26391000000.0,23912000000.0,10269000000.0,11768000000.0,1997000000.0,-1376000000.0,-691000000.0
AMZN,2015-09-30,False,Q3,2015,10-Q,25358000000.0,406000000.0,79000000.0,0.17,0.17,0.0,56230000000.0,28849000000.0,26657000000.0,10709000000.0,12430000000.0,2610000000.0,-1377000000.0,-730000000.0
AMZN,2015-12-31,False,FY,2015,10-K,1.07006e+11,2233000000.0,596000000.0,1.28,1.25,0.0,65444000000.0,36474000000.0,33899000000.0,15890000000.0,13384000000.0,11920000000.0,-6450000000.0,-3763000000.0
